date,P_Kweek_35_Kday_-5_ETE_61_ORD_63_EXT_74_E2Ekor_69_EXTkor_59_DIFF_29,a,b,c,d,e
Wed Apr 08 23:00:00 UTC 2026,212.05229999999938,null,null,null,null,null
Thu Apr 09 00:00:00 UTC 2026,243.05229999999938,null,null,null,null,null
Thu Apr 09 01:00:00 UTC 2026,219.05229999999938,null,null,null,null,null
Thu Apr 09 02:00:00 UTC 2026,281.0522999999994,null,null,null,null,null
Thu Apr 09 03:00:00 UTC 2026,241.05229999999938,null,null,null,null,null
Thu Apr 09 04:00:00 UTC 2026,244.05229999999938,null,null,null,null,null
Thu Apr 09 05:00:00 UTC 2026,209.05229999999938,null,null,null,null,null
Thu Apr 09 06:00:00 UTC 2026,244.05229999999938,null,null,null,null,null
Thu Apr 09 07:00:00 UTC 2026,233.05229999999938,null,null,null,null,null
Thu Apr 09 08:00:00 UTC 2026,231.05229999999938,null,null,null,null,null
Thu Apr 09 09:00:00 UTC 2026,215.05229999999938,null,null,null,null,null
Thu Apr 09 10:00:00 UTC 2026,234.05229999999938,null,null,null,null,null
Thu Apr 09 11:00:00 UTC 2026,264.0522999999994,null,null,null,null,null
Thu Apr 09 12:00:00 UTC 2026,316.0522999999994,null,null,null,null,null
Thu Apr 09 13:00:00 UTC 2026,236.05229999999938,null,null,null,null,null
Thu Apr 09 14:00:00 UTC 2026,254.05229999999938,null,null,null,null,null
Thu Apr 09 15:00:00 UTC 2026,282.0522999999994,null,null,null,null,null
Thu Apr 09 16:00:00 UTC 2026,317.0522999999994,null,null,null,null,null
Thu Apr 09 17:00:00 UTC 2026,363.0522999999994,null,null,null,null,null
Thu Apr 09 18:00:00 UTC 2026,346.0522999999994,null,null,null,null,null
Thu Apr 09 19:00:00 UTC 2026,318.0522999999994,null,null,null,null,null
Thu Apr 09 20:00:00 UTC 2026,286.0522999999994,null,null,null,null,null
Thu Apr 09 21:00:00 UTC 2026,312.0522999999994,null,null,null,null,null
Thu Apr 09 22:00:00 UTC 2026,311.0522999999994,null,null,null,null,null
Thu Apr 09 23:00:00 UTC 2026,313.0522999999994,null,null,null,null,null
