date,P_Kweek_51_Kday_56_ETE_62_ORD_61_EXT_73_E2Ekor_74_EXTkor_61_DIFF_27,a,b,c,d,e
Fri Apr 10 11:00:00 UTC 2026,183.98024000000441,null,221.48024000000441,null,null,null
Fri Apr 10 12:00:00 UTC 2026,180.98024000000441,null,360.9802400000044,null,null,null
Fri Apr 10 13:00:00 UTC 2026,-19.019759999995586,null,500.4802400000044,null,null,null
Fri Apr 10 14:00:00 UTC 2026,539.9802400000044,null,639.9802400000044,null,null,null
Fri Apr 10 15:00:00 UTC 2026,205.98024000000441,null,null,null,null,null
Fri Apr 10 16:00:00 UTC 2026,-112.01975999999559,null,null,null,null,null
Fri Apr 10 17:00:00 UTC 2026,279.9802400000044,null,null,null,null,null
Fri Apr 10 18:00:00 UTC 2026,133.98024000000441,null,null,null,null,null
Fri Apr 10 19:00:00 UTC 2026,230.98024000000441,null,null,null,null,null
Fri Apr 10 20:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Fri Apr 10 21:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Fri Apr 10 22:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Fri Apr 10 23:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 00:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 01:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 02:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 03:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 04:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 05:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 06:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 07:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 08:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 09:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
